Handle,Title,Body (HTML),Vendor,Product category,Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
bumper-stickers-11x1-15x20,,,,,,,,,11x18,,,,,,,,100,deny,manual,6.44,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,11x19,,,,,,,,100,deny,manual,6.71,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,11x20,,,,,,,,100,deny,manual,6.97,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x1,,,,,,,,100,deny,manual,1.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x2,,,,,,,,100,deny,manual,1.84,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x3,,,,,,,,100,deny,manual,2.21,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x4,,,,,,,,100,deny,manual,2.59,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x5,,,,,,,,100,deny,manual,2.95,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x6,,,,,,,,100,deny,manual,3.28,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x7,,,,,,,,100,deny,manual,3.62,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x8,,,,,,,,100,deny,manual,3.94,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x9,,,,,,,,100,deny,manual,4.25,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x10,,,,,,,,100,deny,manual,4.55,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x11,,,,,,,,100,deny,manual,4.86,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x12,,,,,,,,100,deny,manual,5.17,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x13,,,,,,,,100,deny,manual,5.45,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x14,,,,,,,,100,deny,manual,5.74,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x15,,,,,,,,100,deny,manual,6.03,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x16,,,,,,,,100,deny,manual,6.32,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x17,,,,,,,,100,deny,manual,6.59,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x18,,,,,,,,100,deny,manual,6.86,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x19,,,,,,,,100,deny,manual,7.15,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,12x20,,,,,,,,100,deny,manual,7.42,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x1,,,,,,,,100,deny,manual,1.44,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x2,,,,,,,,100,deny,manual,1.89,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x3,,,,,,,,100,deny,manual,2.32,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x4,,,,,,,,100,deny,manual,2.72,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x5,,,,,,,,100,deny,manual,3.08,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x6,,,,,,,,100,deny,manual,3.46,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x7,,,,,,,,100,deny,manual,3.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x8,,,,,,,,100,deny,manual,4.14,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x9,,,,,,,,100,deny,manual,4.48,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x10,,,,,,,,100,deny,manual,4.81,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x11,,,,,,,,100,deny,manual,5.13,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x12,,,,,,,,100,deny,manual,5.45,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x13,,,,,,,,100,deny,manual,5.76,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x14,,,,,,,,100,deny,manual,6.08,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x15,,,,,,,,100,deny,manual,6.39,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x16,,,,,,,,100,deny,manual,6.68,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x17,,,,,,,,100,deny,manual,6.98,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x18,,,,,,,,100,deny,manual,7.27,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x19,,,,,,,,100,deny,manual,7.56,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,13x20,,,,,,,,100,deny,manual,7.87,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x1,,,,,,,,100,deny,manual,1.48,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x2,,,,,,,,100,deny,manual,1.96,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x3,,,,,,,,100,deny,manual,2.41,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x4,,,,,,,,100,deny,manual,2.83,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x5,,,,,,,,100,deny,manual,3.22,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x6,,,,,,,,100,deny,manual,3.62,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x7,,,,,,,,100,deny,manual,4.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x8,,,,,,,,100,deny,manual,4.36,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x9,,,,,,,,100,deny,manual,4.72,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x10,,,,,,,,100,deny,manual,5.06,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x11,,,,,,,,100,deny,manual,5.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x12,,,,,,,,100,deny,manual,5.74,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x13,,,,,,,,100,deny,manual,6.08,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x14,,,,,,,,100,deny,manual,6.41,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x15,,,,,,,,100,deny,manual,6.73,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x16,,,,,,,,100,deny,manual,7.06,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x17,,,,,,,,100,deny,manual,7.36,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x18,,,,,,,,100,deny,manual,7.69,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x19,,,,,,,,100,deny,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,14x20,,,,,,,,100,deny,manual,8.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x1,,,,,,,,100,deny,manual,1.51,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x2,,,,,,,,100,deny,manual,2.03,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x3,,,,,,,,100,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x4,,,,,,,,100,deny,manual,2.95,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x5,,,,,,,,100,deny,manual,3.37,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x6,,,,,,,,100,deny,manual,3.78,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x7,,,,,,,,100,deny,manual,4.18,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x8,,,,,,,,100,deny,manual,4.55,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x9,,,,,,,,100,deny,manual,4.93,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x10,,,,,,,,100,deny,manual,5.31,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x11,,,,,,,,100,deny,manual,5.67,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x12,,,,,,,,100,deny,manual,6.03,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x13,,,,,,,,100,deny,manual,6.39,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x14,,,,,,,,100,deny,manual,6.73,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x15,,,,,,,,100,deny,manual,7.07,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x16,,,,,,,,100,deny,manual,7.42,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x17,,,,,,,,100,deny,manual,7.74,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x18,,,,,,,,100,deny,manual,8.08,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x19,,,,,,,,100,deny,manual,8.41,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-11x1-15x20,,,,,,,,,15x20,,,,,,,,100,deny,manual,8.73,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,Custom Bumper Stickers,,Stickerbull,,holder-bumper-stickers,custom-app-config,true,Size,16x1,,,,,,,,100,deny,manual,1.55,,true,true,,https://cdn.shopify.com/s/files/1/0637/7396/6592/files/Bumper_Sticker.png?v=1680452539,1,bumper sticker,,,,,,,,,,,,,,,,,,lb,,,active
bumper-stickers-16x1-20x20,,,,,,,,,16x2,,,,,,,,100,deny,manual,2.09,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x3,,,,,,,,100,deny,manual,2.59,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x4,,,,,,,,100,deny,manual,3.06,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x5,,,,,,,,100,deny,manual,3.51,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x6,,,,,,,,100,deny,manual,3.94,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x7,,,,,,,,100,deny,manual,4.36,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x8,,,,,,,,100,deny,manual,4.77,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x9,,,,,,,,100,deny,manual,5.17,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x10,,,,,,,,100,deny,manual,5.54,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x11,,,,,,,,100,deny,manual,5.94,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x12,,,,,,,,100,deny,manual,6.32,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x13,,,,,,,,100,deny,manual,6.68,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x14,,,,,,,,100,deny,manual,7.06,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x15,,,,,,,,100,deny,manual,7.42,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x16,,,,,,,,100,deny,manual,7.78,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x17,,,,,,,,100,deny,manual,8.12,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x18,,,,,,,,100,deny,manual,8.48,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x19,,,,,,,,100,deny,manual,8.82,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,16x20,,,,,,,,100,deny,manual,9.16,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x1,,,,,,,,100,deny,manual,1.58,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x2,,,,,,,,100,deny,manual,2.16,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x3,,,,,,,,100,deny,manual,2.68,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x4,,,,,,,,100,deny,manual,3.17,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x5,,,,,,,,100,deny,manual,3.64,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x6,,,,,,,,100,deny,manual,4.09,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x7,,,,,,,,100,deny,manual,4.54,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x8,,,,,,,,100,deny,manual,4.97,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x9,,,,,,,,100,deny,manual,5.38,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x10,,,,,,,,100,deny,manual,5.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x11,,,,,,,,100,deny,manual,6.19,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x12,,,,,,,,100,deny,manual,6.59,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x13,,,,,,,,100,deny,manual,6.98,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x14,,,,,,,,100,deny,manual,7.36,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x15,,,,,,,,100,deny,manual,7.74,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x16,,,,,,,,100,deny,manual,8.12,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x17,,,,,,,,100,deny,manual,8.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x18,,,,,,,,100,deny,manual,8.86,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x19,,,,,,,,100,deny,manual,9.23,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,17x20,,,,,,,,100,deny,manual,9.59,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x1,,,,,,,,100,deny,manual,1.62,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x2,,,,,,,,100,deny,manual,2.21,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x3,,,,,,,,100,deny,manual,2.77,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x4,,,,,,,,100,deny,manual,3.28,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x5,,,,,,,,100,deny,manual,3.78,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x6,,,,,,,,100,deny,manual,4.25,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x7,,,,,,,,100,deny,manual,4.72,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x8,,,,,,,,100,deny,manual,5.17,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x9,,,,,,,,100,deny,manual,5.60,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x10,,,,,,,,100,deny,manual,6.03,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x11,,,,,,,,100,deny,manual,6.44,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x12,,,,,,,,100,deny,manual,6.86,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x13,,,,,,,,100,deny,manual,7.27,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x14,,,,,,,,100,deny,manual,7.69,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x15,,,,,,,,100,deny,manual,8.08,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x16,,,,,,,,100,deny,manual,8.48,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x17,,,,,,,,100,deny,manual,8.86,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x18,,,,,,,,100,deny,manual,9.25,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x19,,,,,,,,100,deny,manual,9.63,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,18x20,,,,,,,,100,deny,manual,10.01,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x1,,,,,,,,100,deny,manual,1.66,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x2,,,,,,,,100,deny,manual,2.29,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x3,,,,,,,,100,deny,manual,2.86,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x4,,,,,,,,100,deny,manual,3.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x5,,,,,,,,100,deny,manual,3.91,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x6,,,,,,,,100,deny,manual,4.41,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x7,,,,,,,,100,deny,manual,4.90,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x8,,,,,,,,100,deny,manual,5.36,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x9,,,,,,,,100,deny,manual,5.81,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x10,,,,,,,,100,deny,manual,6.26,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x11,,,,,,,,100,deny,manual,6.71,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x12,,,,,,,,100,deny,manual,7.15,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x13,,,,,,,,100,deny,manual,7.56,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x14,,,,,,,,100,deny,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x15,,,,,,,,100,deny,manual,8.41,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x16,,,,,,,,100,deny,manual,8.82,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x17,,,,,,,,100,deny,manual,9.23,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x18,,,,,,,,100,deny,manual,9.63,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x19,,,,,,,,100,deny,manual,10.03,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,19x20,,,,,,,,100,deny,manual,10.42,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,20x1,,,,,,,,100,deny,manual,1.69,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,20x2,,,,,,,,100,deny,manual,2.34,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,20x3,,,,,,,,100,deny,manual,2.95,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,20x4,,,,,,,,100,deny,manual,3.51,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,20x5,,,,,,,,100,deny,manual,4.05,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,20x6,,,,,,,,100,deny,manual,4.55,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
bumper-stickers-16x1-20x20,,,,,,,,,20x7,,,,,,,,100,deny,manual,5.06,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
